,Komponente,Label
176,"Wir dürfen kein zweites Mal warten, bis der Zug abgefahren ist, weil wir wissen, wohin die Züge damals fuhren!
",/Prämisse
177,"Deshalb ist die Erinnerung an den 9. November 1938 so wichtig. Im Bewusstsein unserer historischen Verantwortung sagen wir mit den Worten Robert Habecks: ?Antisemitismus ist in keiner Gestalt zu tolerieren, in keiner.?",/Prämisse
178,"Seit der Nahostkonflikt infolge des Terrorangriffs auf Israel eskaliert, wird jüdisches Leben so bedroht wie lange nich",/Prämisse
179,"JETZT ist die Zeit, um gemeinsam und in aller friedlichen Deutlichkeit gegen rechtes und menschenverachtendes Gedankengut, gegen Hass und Hetze aufzustehen. ",/Prämisse
180,Wir befinden uns gerade in den 20er Jahren und eine rechtsextreme Partei steht im aktuellen Wahltrend bei über 22% in der Republik? ,/Prämisse
181," Rechte Aktivist*innen und Politiker*innen der AfD, der Identitären Bewegung und der extremen Rechten trauen sich immer häufiger das laut zu sagen, was sie längst in ihren geheimen Chats und Treffen planen und vorbereiten:
",/Prämisse
182,"Zahlreiche Gutachten, die von der Initiative Oury Jalloh und seiner Familie in Auftrag gegeben wurde, sprechen gegen die von Polizei, Justiz und Politik verbreiteten These, Oury Jalloh solle sich selbst angezündet haben.",/Prämisse
183,"Wenn wir heute am 09. November gemeinsam der jüdischen Opfer des Novembers 1938 gedenken, dann fordert dieses Gedenken Taten von uns.",/Prämisse
184,Der Runde Tisch versteht sich als offenes demokratisches Forum innerhalb der lebendigen Eckernförder Bürgergesellschaft und der Region. ,/Prämisse
185,"Die Hotellerie positioniert sich klar gegen Ausländerfeindlichkeit und Diskriminierung!
",/Prämisse
186,"Die Aufgabe von Politik und Gesellschaft ist es, die Widersprüche der AfD-Positionen offenzulegen, die individuellen und kollektiven Fehleinschätzungen zu benennen und den AfD-Populismus durch den öffentlichen Diskurs zu entlarven.",/Prämisse
187,"Der Untersuchungsausschuss im Hessischen Landtag ist abgeschlossen, der #Rassismus und der Hass in unserer Gesellschaft sind es nicht.",/Prämisse
188,"Die kommende Europawahl wird entscheidend sein, wie wir zukünftig in Europa mit unseren Freunden und Nachbarn leben möchten.",/Prämisse
189,Lasst uns solidarisch zusammenstehen und unsere Demokratie verteidigen und feiern.,/Prämisse
190,"Umso deutlicher konnten wir mit der heutigen Veranstaltung dafür einstehen, die Würde des Menschen für unantastbar zu erklären. #niewiederistjetzt #lu?dinghausen #Seppenrade 
",/Prämisse
191,"Die Bayerische Volkspartei (BVP), der bayerische ?Arm? der reichsweiten katholischen Zentrumspartei, war fanatisch - trotz Haushaltskrise - gegen die Erhöhung dieser Steuer.
",/Prämisse
192,"Wir wollen nicht vergessen, was während des Nationalsozialismus geschah. Damals standen am Anfang die Aufkündigung der Grundrechte und die Verweigerung der Solidarität.",/Prämisse
193,"für Jüdinnen und Juden, Migrant*innen und geflüchtete Menschen.",/Prämisse
194,Das zeigen nicht zuletzt die Veröffentlichungen des Recherchezentrums Correctiv.,/Prämisse
195," ""Am 16. 02. ein ganz starkes großes Zeichen gegen Rechts, gegen die faschistoide Politik, gegen die unmenschliche Politik der #noAfD",/Prämisse
196,"Spätestens beim Potsdamer Geheimtreffen ist allen deutlich geworden, WIE vernetzt und verstrickt die vermeintliche Alternative für Deutschland, die keine ist, mit rechtsextremen und -extremistischen, rassistischen Kreisen hinter den Kulissen schon",/Prämisse
197," Spitzenkandidat in Thüringen ist Björn Höcke, gegen den das Landgericht Halle im September ein Verfahren eröffnet hat. Ihm wird laut Gericht das Verwenden von Kennzeichen verfassungswidriger und terroristischer Organisationen zur Last gelegt.
",/Prämisse
198,"Wir stehen zusammen. Wir sind mehr. Und wir sind Deutschland. #niewiederistjetzt
",/Prämisse
199,"Immer deutlicher beobachten wir, wie Spaltung, Intoleranz ",/Prämisse
200,"Es ist an der Zeit, aufzustehen, Flagge zu zeigen und zu widersprechen, wenn die Freiheiten und Rechte unserer freiheitlich-demokratischen Grundordnung in Gefahr geraten.",/Prämisse
201,"Offenheit, Toleranz, Respekt und Gewaltfreiheit sind die Grundlage für ein gesundes Miteinander bei der Arbeit, in der Schule und im Alltag.",/Prämisse
202,"Ausgehend von der Fragestellung, warum man mit Parteien, die in der derzeitigen (sowie früheren) Regierung(en) für Abschiebungen (bspw. von Jesid*innen in den Irak oder von Kurd*innen in den Iran) konkret verantwortlich sind (oder eben waren) und mit Aussagen politisch nicht ganz unbedeutender Figuren wie eines gewissen Olaf S.: ""Wir müssen endlich im großen Stil abschieben"" (was übrigens nicht erst durch den Einsatz von Richtmikrofonen herausgefunden werden musste, sondern von ihm ganz offen auf der Titelseite des SPIEGEL-Magazins verkündet wurde), gegen eine Partei demonstrieren sollte, die sich über Abschiebungen (derzeit) ?nur? unterhält, dürfte es zudem sicher Befremden auslösen,",/Prämisse
203,Als selbstverwaltete Institution verurteilen wir zudem jeden Angriff auf die demokratische Verfasstheit unseres Gemeinwesens.,/Schlussfolgerung
204,"Das berühmte: ""Nie wieder!"", das wir aus unserer Geschichte gelernt haben, ist jetzt!",/Schlussfolgerung
205,"Wir wollen uns mit dieser Radikalisierung, mit der Diffamierung von Menschen und der Demokratie nicht abfinden, sondern treten parteiübergreifend und zusammen mit verschiedenen gesellschaftlichen Gruppen öffentlich dagegen auf.
Solidarität, Menschlichkeit, Toleranz, Zusammenhalt, Hilfsbereitschaft und der Einsatz für eine plurale Gesellschaft sind dabei unsere Leitplanken.",/Schlussfolgerung
206,"Deshalb: Für Freiheit und Demokratie ? nie wieder Rechts und Nationalsozialismus?,",/Schlussfolgerung
207,"Lasst es dieses Mal ganz anders sein. Lasst uns zeigen, wem diese Stadt gehört: Uns, unseren Nachbarn, unseren Freundinnen und Freunden aus aller Welt. Nicht denen, die das alles wieder zerstören wollen",/Schlussfolgerung
208,"Deswegen versucht die AfD unsere Demos mit allen Mitteln zu diskreditieren. 
",/Schlussfolgerung
209,"Das ist Freiheit, das ist Demokratie und eine lebenswerte Gesellschaft.",/Schlussfolgerung
210,"Wir fordern seine sofortige Abberufung als Vorsitzender der Landtagsausschusses!
",/Schlussfolgerung
211,"Für ein sofortiges und nachhaltiges AfD Verbot. 
",/Schlussfolgerung
212,"Diese Partei darf niemals an die Macht kommen! Das berühmte: ""Nie wieder!"", das wir aus unserer Geschichte gelernt haben, ist jetzt!
",/Schlussfolgerung
213,"Die Partei habe keine neuen Argumente aufgeführt. Der Antrag sei pauschal und offensichtlich grundlos gestellt worden.
",/Schlussfolgerung
214,"?Lasst uns zusammenhalten und aufstehen. Engagiert euch, organisiert euch. Dann werden sie damit nicht durchkommen!?",/Schlussfolgerung
215,"Wir sind auf dem richtigen Weg und wir machen weiter. Nicht nur mit den Demos, wir bringen uns auch ein in den Vereinen, Elternabenden, in den Betrieben, im Alltag.",/Schlussfolgerung
216,"Damit dies auch in Zukunft gelingt, braucht es eine starke Zivilgesellschaft und Engagierte, die sich in und für unsere Demokratie und unsere Gesellschaft einsetzen.",/Schlussfolgerung
217,Wir fordern seine sofortige Abberufung als Vorsitzender der Landtagsausschusses!,/Schlussfolgerung
218,"Wir sind auf dem richtigen Weg und wir machen weiter. Nicht nur mit den Demos, wir bringen uns auch ein in den Vereinen, Elternabenden, in den Betrieben, im Alltag. Das Wegsehen und Weghören ist vorbei. Wir sind laut!",/Schlussfolgerung
219,"Diese Aspekte tragen zu einer Normalisierung rechtsradikaler Inhalte in der Gesellschaft bei und stehen im Widerspruch zu demokratischen #Werten.
",/Schlussfolgerung
220," Man kann davon ausgehen, dass viele Demonstranten sich gar nicht bewusst sind, für welche Interessen sie hier instrumentalisiert werden!
",/Schlussfolgerung
221,Damit verlassen diese Menschen unsere Verfassung.,/Widerlegung
222,"Doch sicher ist, dass wir diese Krisen nur überwinden, wenn wir zusammen stehen, wenn wir gemeinsam klar machen, dass unsere Grundwerte nicht verhandelbar sind, wenn wir die Unterschiede und Differenzen zwischen uns überwinden, zusammen laut und deutlich sagen: Wir lassen uns die Demokratie nicht nehmen!
",/Widerlegung
223,"Merke: ?Laut gegen Rechts? heißt eben auch: ?aber die Linken sind auch schlimm?. 
",/Widerlegung
224,Der Juden- und Demokratiehass auf den Demonstrationen in Essen und Berlin vom Wochenende ist inakzeptabel.,/Widerlegung
225,Die Veranstaltung am 25.11.2023 in Potsdam war eine private Veranstaltung und keine Parteiveranstaltung der AfD. Es gibt weder eine organisatorische noch eine finanzielle Verbindung zur Alternative für Deutschland.,/Widerlegung
226,"? Denn wir haben lieber weniger Kund*innen, als mit unserem Angebot zur Verbreitung von Hass und Hetze beizutragen.
",/Widerlegung
227," Es ist keine Zeit für ?Ja,aber?.",/Widerlegung
228,"Dieser Judenhass trifft nicht ?uns alle?, er trifft Jüdinnen*Juden",/Widerlegung
229,"Denn die Stadt Schwetzingen sagte: ?Nope, geht nicht.?
",/Widerlegung
230,"Angst ist keine Entschuldigung dafür, AfD zu wählen. Frustration und Ärger sind ist keine Entschuldigung dafür, Nazis in diesem Land wieder salonfähig zu machen. 
",/Behauptung
231,Die vorgezogenen Reichstagswahlen am 14. September 1930 hätten nie stattfinden sollen. Sie waren das Einfallstor in die Diktatur. ,/Behauptung
232,"Es gibt offensichtlich so Einiges zu kritisieren und zu reflektieren, was wir gerne in Form einer Diskussion an diesem Abend tun wollen",/Behauptung
233,"Wir alle müssen jetzt aufstehen gegen Rechtsextremismus, wir müssen uns gemeinsam gegen die anhaltenden Ent...
",/Behauptung
234,"von ?Remigration? ? der massenhaften Vertreibung und Deportation von Menschen, die nicht ins Weltbild passen ? ist da die Rede;
- Umsturzfantasien werden gehegt und gepflegt;
- die Machtergreifung wird geplant.
",/Behauptung
235,"NACHRICHTEN AUS, ÜBER UND RUND UM ISRAEL, DIE MAN NICHT VERPASSEN SOLLTE ? EINSCHLIESSLICH NATÜRLICH DEN WICHTIGSTEN MELDUNGEN ÜBER DAS AKTUELLE KRIEGSGESCHEHEN ? ÜBERSICHTLICHER, INFORMATIVER UND DOCH KOMPAKTER ALS IN?
",/Behauptung
236,"Es reicht offenbar nicht mehr aus, nur der Opfer des Holocaust zu gedenken. ",/Behauptung
237,	Die AfD will Millionen Menschen deportieren,/Behauptung
238,"Viele Menschen sind entsetzt über die geheimen Deportationspläne, die von rechtsextremen Netzwerken gesponnen werden und auch in Österreich Unterstützung finden.",/Behauptung
239,"Die AfD ist?

? gesichert #rechtsextrem und #undemokratisch",/Behauptung
240,"Es ist und bleibt unsere Aufgabe, Brücken zu bauen und uns nicht von antisemitischen Übergriffen davon abzuhalten zu lassen.""",/Behauptung
241,unverblümt in der Mitte der Gesellschaft breitmachen?,/Behauptung
242,"am 10. Februar haben wir gemeinsam ein kraftvolles Zeichen gesetzt: ?Nie wieder ist jetzt - Dietzenbach steht auf!?, für Demokratie, Respekt, Vielfalt und Menschenwürde. ",/Behauptung
243," In unserer Gesellschaft ist kein Platz für Hass, Ausgrenzung und verfassungsfeindliche Ideologien! ",/Behauptung
244,"Es reicht m.E. nicht aus, sich nette Bilder zu schicken.",/Behauptung
245,"Wir alle müssen aus unserer Komfortzone raus! Jeder einzelne!
",/Behauptung
246,"Es ist von unschätzbarem Wert, solche Erinnerungen lebendig zu halten, denn mit der Zeit werden die Stimmen der Holocaust-Überlebenden leiser.",/Behauptung
247,"KEINE dieser Demos gegen Rechtsextremismus hilft IRGENDWAS, wenn die ganzen schönen Reden vom Wochenende am Montag an der Bräsigkeit und Feigheit der Verwaltung krepieren. KEINe PolitikerIn, KEINe BürgermeisterIN und KEINe GemeinderätInnen brauchen Reden auf Bühnen schwingen, wenn sie nicht bereit sind für das, was gesprochen wird, auch wirklich konsequent mit Taten einzustehen.",/Behauptung
248,"Antisemitismus muss bekämpft werden: auf der Straße, im Internet, in Schulen, auf der Arbeit. Antisemitismus muss härter bestraft werden.",/Behauptung
249,"Rechtsextreme und Faschisten träumen davon, Menschen, die ihnen nicht deutsch genug erscheinen, zu deportieren. Sie beabsichtigen die Gleichberechtigung wieder abzuwickeln und planen missliebige kritische Medien abzuschalten oder zu verbieten. Sie wollen nicht weniger als Deutschland, unsere Heimat, in eine Diktatur zu verwandeln, vom Schlage, wie wir sie schon einmal hatten. 
",/Behauptung
250,"Wir stellen uns denjenigen entgegen, die unsere Gesellschaft spalten und andere aus unserem Land befördern wollen, weil sie anders aussehen oder denken.",/Behauptung
251,Das grundlegende Gefühl: #wirsindmehr,/Behauptung
252,Die AfD hat sich erneut auf erschreckende Weise enttarnt.,/Behauptung
253,Eine Rede der Niedertracht.,/Behauptung
254,"AfD 2,1 Mio. kehren der Partei bisher den Rücken AfD verliert bis jetzt 21,7 % Ihrer Wahlanhänger Ich gehe sicher wählen und sicher nicht extreme Parteien",/Behauptung
255,Der wieder erstarkende Antisemitismus lässt uns nicht kalt.,/Behauptung
256,Menschen sind auf der Straße. Gegen die AfD. Für Deutschland. Jeder macht mit. Jeder gehört dazu. ,/Behauptung
257,"Wir glauben an Vielfalt und Demokratie. Und wem das nicht passt, der kann gerne gehen! ?",/Behauptung
258,"	In der aktuellen Zeit gilt es mehr denn je, gegen Rassismus und für Vielfalt sowie Toleranz einzustehen. ",/Behauptung
259,In diesen Tagen gehen tausende Menschen bundesweit gemeinsam für #Demokratie und gegen #Rechtsextremismus auf die Straße.????,/Behauptung
260,"deutschen Ehre, in den Aufrufen der RAF und der Charta der Hamas.",/Behauptung
261,Darüber hinaus sorgen Gäste aus aller Welt für mehr als eine Million Übernachtungen in Brandenburg. Deutschlandweit waren es in diesem Jahr bis November bereits mehr als 75 Millionen.,/Behauptung
262,"Die Kritik in puncto Schulen und Kitas an Alexander Thewalt ist nach Ansicht der FWG Ludwigshafen haarsträubend. Seit dem Ausscheiden
",/Behauptung
263,"Wir gehen mit einem großen Bündnis aus Zivilgesellschaft, Parteien, Verbänden und Kirchen für Toleranz, Menschenrechte und Vielfalt auf die Straße und zeigen: 
Diese Demokratie ist wehrhaft und wir stellen uns Rechtsextremisten entgegen!
",/Behauptung
264,"Gemeinsam mit unseren Partnern steht die bayerische Justiz in diesen ernsten Zeiten an der Seite Israels und an der Seite der jüdischen Bürgerinnen und Bürger in unserem Land.
",/Behauptung
265,Wir leben in einem beeindruckenden Land - trotz aller bestehender Herausforderungen. ,/Behauptung
266,"Wir positionieren uns klar gegen rechte Meinungen und stehen für Vielfalt, Solidarität, Gleichberechtigung, Respekt und Freiheit.",/Behauptung
267,"Trotz aller Unterschiede ? in dieser Sache stehen wir zusammen. Richtig, CDU, Die Grünen, FDP? #DemokratenStehenZusammen #NieWiederIstJetzt
",/Behauptung
268,"Wer das Leid im Gaza Streifen beklagt, das es gibt, läuft sofort Gefahr sich?
",/Behauptung
269,"Die rassistischen Deportationspläne von AfD, IB und WerteUnion sind ein Skandal!",/Behauptung
270,"Die Demokratie lebt und wie sie lebt: laut, bunt, stark und unmissverständlich steht unsere Stadt auf gegen Hass und Hetze, sie steht auf gegen die Feinde der Demokratie, Rechtsextremisten, Neonazis & Faschisten",/Behauptung
271,"Spätestens jetzt, nach den Enthüllungen über das Treffen in Potsdam zum Thema ?Remigration?, das nicht dazu bestimmt war, an die Öffentlichkeit zu gelangen, darf die Zivilgesellschaft nicht mehr schweigen!
",/Behauptung
272,"Wir fragen uns: Wo bleibt eigentlich die wehrhafte Demokratie, die alle so gerne beschwören? Einmal mehr scheint es, als könnte man von den meisten politischen Akteuren keine Unterstützung im Kampf gegen den Faschismus erwarten.",/Behauptung
273,"Gegen Rechts zu sein ist für uns ein demokratisches Grundprinzip.
Um eine demokratische Gesellschaft zu bewahren, muss eine antifaschistische Haltung Konsens sein.
Wenn ihr das auch so seht, dann sprecht uns einfach an. 
Wir freuen uns über jede Unterstützung und über jeden Menschen, der mit uns aufsteht...
",/Behauptung
274,"Insgesamt macht die Entwicklung der letzten Wochen Mut. Seit den Correctiv-Enthüllungen sind bereits über zwei Millionen Menschen gegen Rechtsextremismus auf die Straße gegangen! Das heißt aber nicht, dass wir uns nun zurücklehnen dürfen.",/Behauptung
